,ms_file_label,peak_label,mz_mean,peak_area,Sample
698,SC_9_pos_58,Acetoxytomatine_II_rt5p3,1092.5608,11712154.0,SC
699,SC_9_pos_58,Acetoxytomatine_II_rt5p4,1092.5608,1770419.0,SC
700,SC_9_pos_58,EsculeosideB_rt2p2,1228.5957,0.0,SC
701,SC_9_pos_58,EsculeosideB_rt2p3,1228.5957,0.0,SC
702,SC_9_pos_58,LycoEscu_rt3p3,1270.6076,0.0,SC
703,SC_9_pos_58,LycoEscu_rt2p4,1270.6076,0.0,SC
704,SC_10_pos_151,Dehydrotomatine,1034.5422,1673510.0,SC
705,SC_10_pos_151,alpha-Tomatine,1036.5613,8677000.0,SC
706,SC_10_pos_151,Tomatidine,416.3531,785602.0,SC
707,SC_10_pos_151,Hydroxytomatine_range,1050.55,3899947.0,SC
708,SC_10_pos_151,Acetoxytomatine_II_rt4p4,1092.5608,466234.0,SC
709,SC_10_pos_151,Acetoxytomatine_II_rt5p3,1092.5608,11845475.0,SC
710,SC_10_pos_151,Acetoxytomatine_II_rt5p4,1092.5608,1783193.0,SC
711,SC_10_pos_151,EsculeosideB_rt2p2,1228.5957,0.0,SC
712,SC_10_pos_151,EsculeosideB_rt2p3,1228.5957,0.0,SC
713,SC_10_pos_151,LycoEscu_rt3p3,1270.6076,0.0,SC
714,SC_10_pos_151,LycoEscu_rt2p4,1270.6076,0.0,SC
715,SCH_1_pos_114,Dehydrotomatine,1034.5422,929233.0,SCH
716,SCH_1_pos_114,alpha-Tomatine,1036.5613,4203010.0,SCH
717,SCH_1_pos_114,Tomatidine,416.3531,0.0,SCH
718,SCH_1_pos_114,Hydroxytomatine_range,1050.55,0.0,SCH
719,SCH_1_pos_114,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCH
720,SCH_1_pos_114,Acetoxytomatine_II_rt5p3,1092.5608,25657.0,SCH
721,SCH_1_pos_114,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SCH
722,SCH_1_pos_114,EsculeosideB_rt2p2,1228.5957,0.0,SCH
723,SCH_1_pos_114,EsculeosideB_rt2p3,1228.5957,0.0,SCH
724,SCH_1_pos_114,LycoEscu_rt3p3,1270.6076,0.0,SCH
725,SCH_1_pos_114,LycoEscu_rt2p4,1270.6076,0.0,SCH
726,SCH_2_pos_94,Dehydrotomatine,1034.5422,127517.0,SCH
727,SCH_2_pos_94,alpha-Tomatine,1036.5613,77904.0,SCH
728,SCH_2_pos_94,Tomatidine,416.3531,0.0,SCH
729,SCH_2_pos_94,Hydroxytomatine_range,1050.55,0.0,SCH
730,SCH_2_pos_94,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCH
731,SCH_2_pos_94,Acetoxytomatine_II_rt5p3,1092.5608,185810.0,SCH
732,SCH_2_pos_94,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SCH
733,SCH_2_pos_94,EsculeosideB_rt2p2,1228.5957,0.0,SCH
734,SCH_2_pos_94,EsculeosideB_rt2p3,1228.5957,0.0,SCH
735,SCH_2_pos_94,LycoEscu_rt3p3,1270.6076,0.0,SCH
736,SCH_2_pos_94,LycoEscu_rt2p4,1270.6076,0.0,SCH
737,SCH_3_pos_163,Dehydrotomatine,1034.5422,1699627.0,SCH
738,SCH_3_pos_163,alpha-Tomatine,1036.5613,7191413.0,SCH
739,SCH_3_pos_163,Tomatidine,416.3531,829765.0,SCH
740,SCH_3_pos_163,Hydroxytomatine_range,1050.55,2389316.0,SCH
741,SCH_3_pos_163,Acetoxytomatine_II_rt4p4,1092.5608,313756.0,SCH
742,SCH_3_pos_163,Acetoxytomatine_II_rt5p3,1092.5608,11033439.0,SCH
743,SCH_3_pos_163,Acetoxytomatine_II_rt5p4,1092.5608,1728411.0,SCH
744,SCH_3_pos_163,EsculeosideB_rt2p2,1228.5957,0.0,SCH
745,SCH_3_pos_163,EsculeosideB_rt2p3,1228.5957,0.0,SCH
746,SCH_3_pos_163,LycoEscu_rt3p3,1270.6076,0.0,SCH
747,SCH_3_pos_163,LycoEscu_rt2p4,1270.6076,0.0,SCH
748,SCH_4_pos_182,Dehydrotomatine,1034.5422,1237313.0,SCH
749,SCH_4_pos_182,alpha-Tomatine,1036.5613,6882413.0,SCH
750,SCH_4_pos_182,Tomatidine,416.3531,830598.0,SCH
751,SCH_4_pos_182,Hydroxytomatine_range,1050.55,2090264.0,SCH
752,SCH_4_pos_182,Acetoxytomatine_II_rt4p4,1092.5608,260715.0,SCH
753,SCH_4_pos_182,Acetoxytomatine_II_rt5p3,1092.5608,9818355.0,SCH
754,SCH_4_pos_182,Acetoxytomatine_II_rt5p4,1092.5608,1501015.0,SCH
755,SCH_4_pos_182,EsculeosideB_rt2p2,1228.5957,0.0,SCH
756,SCH_4_pos_182,EsculeosideB_rt2p3,1228.5957,0.0,SCH
757,SCH_4_pos_182,LycoEscu_rt3p3,1270.6076,0.0,SCH
758,SCH_4_pos_182,LycoEscu_rt2p4,1270.6076,0.0,SCH
759,SCH_5_pos_143,Dehydrotomatine,1034.5422,2514597.0,SCH
760,SCH_5_pos_143,alpha-Tomatine,1036.5613,10480701.0,SCH
761,SCH_5_pos_143,Tomatidine,416.3531,815481.0,SCH
762,SCH_5_pos_143,Hydroxytomatine_range,1050.55,5203772.0,SCH
763,SCH_5_pos_143,Acetoxytomatine_II_rt4p4,1092.5608,1046239.0,SCH
764,SCH_5_pos_143,Acetoxytomatine_II_rt5p3,1092.5608,18334189.0,SCH
765,SCH_5_pos_143,Acetoxytomatine_II_rt5p4,1092.5608,3012366.0,SCH
766,SCH_5_pos_143,EsculeosideB_rt2p2,1228.5957,0.0,SCH
767,SCH_5_pos_143,EsculeosideB_rt2p3,1228.5957,0.0,SCH
768,SCH_5_pos_143,LycoEscu_rt3p3,1270.6076,0.0,SCH
769,SCH_5_pos_143,LycoEscu_rt2p4,1270.6076,0.0,SCH
770,SCH_6_pos_155,Dehydrotomatine,1034.5422,2929536.0,SCH
771,SCH_6_pos_155,alpha-Tomatine,1036.5613,11445123.0,SCH
772,SCH_6_pos_155,Tomatidine,416.3531,800558.0,SCH
773,SCH_6_pos_155,Hydroxytomatine_range,1050.55,6731456.0,SCH
774,SCH_6_pos_155,Acetoxytomatine_II_rt4p4,1092.5608,1368348.0,SCH
775,SCH_6_pos_155,Acetoxytomatine_II_rt5p3,1092.5608,19997709.0,SCH
776,SCH_6_pos_155,Acetoxytomatine_II_rt5p4,1092.5608,3178534.0,SCH
777,SCH_6_pos_155,EsculeosideB_rt2p2,1228.5957,0.0,SCH
778,SCH_6_pos_155,EsculeosideB_rt2p3,1228.5957,0.0,SCH
779,SCH_6_pos_155,LycoEscu_rt3p3,1270.6076,0.0,SCH
780,SCH_6_pos_155,LycoEscu_rt2p4,1270.6076,0.0,SCH
781,SCH_7_pos_141,Dehydrotomatine,1034.5422,3043078.0,SCH
782,SCH_7_pos_141,alpha-Tomatine,1036.5613,10064092.0,SCH
783,SCH_7_pos_141,Tomatidine,416.3531,823434.0,SCH
784,SCH_7_pos_141,Hydroxytomatine_range,1050.55,6656841.0,SCH
785,SCH_7_pos_141,Acetoxytomatine_II_rt4p4,1092.5608,1486020.0,SCH
786,SCH_7_pos_141,Acetoxytomatine_II_rt5p3,1092.5608,19801585.0,SCH
787,SCH_7_pos_141,Acetoxytomatine_II_rt5p4,1092.5608,3404086.0,SCH
788,SCH_7_pos_141,EsculeosideB_rt2p2,1228.5957,0.0,SCH
789,SCH_7_pos_141,EsculeosideB_rt2p3,1228.5957,0.0,SCH
790,SCH_7_pos_141,LycoEscu_rt3p3,1270.6076,0.0,SCH
791,SCH_7_pos_141,LycoEscu_rt2p4,1270.6076,0.0,SCH
792,SCH_8_pos_51,Dehydrotomatine,1034.5422,2369041.0,SCH
793,SCH_8_pos_51,alpha-Tomatine,1036.5613,9069367.0,SCH
794,SCH_8_pos_51,Tomatidine,416.3531,4136.0,SCH
795,SCH_8_pos_51,Hydroxytomatine_range,1050.55,4607833.0,SCH
796,SCH_8_pos_51,Acetoxytomatine_II_rt4p4,1092.5608,776712.0,SCH
797,SCH_8_pos_51,Acetoxytomatine_II_rt5p3,1092.5608,17529282.0,SCH
798,SCH_8_pos_51,Acetoxytomatine_II_rt5p4,1092.5608,3218449.0,SCH
799,SCH_8_pos_51,EsculeosideB_rt2p2,1228.5957,0.0,SCH
800,SCH_8_pos_51,EsculeosideB_rt2p3,1228.5957,0.0,SCH
801,SCH_8_pos_51,LycoEscu_rt3p3,1270.6076,0.0,SCH
802,SCH_8_pos_51,LycoEscu_rt2p4,1270.6076,0.0,SCH
803,SCH_9_pos_55,Dehydrotomatine,1034.5422,3059160.0,SCH
804,SCH_9_pos_55,alpha-Tomatine,1036.5613,12028616.0,SCH
805,SCH_9_pos_55,Tomatidine,416.3531,16897.0,SCH
806,SCH_9_pos_55,Hydroxytomatine_range,1050.55,8788023.0,SCH
807,SCH_9_pos_55,Acetoxytomatine_II_rt4p4,1092.5608,2085220.0,SCH
808,SCH_9_pos_55,Acetoxytomatine_II_rt5p3,1092.5608,19292590.0,SCH
809,SCH_9_pos_55,Acetoxytomatine_II_rt5p4,1092.5608,3847542.0,SCH
810,SCH_9_pos_55,EsculeosideB_rt2p2,1228.5957,1011.0,SCH
811,SCH_9_pos_55,EsculeosideB_rt2p3,1228.5957,0.0,SCH
812,SCH_9_pos_55,LycoEscu_rt3p3,1270.6076,8909.0,SCH
813,SCH_9_pos_55,LycoEscu_rt2p4,1270.6076,0.0,SCH
814,SCH_10_pos_62,Dehydrotomatine,1034.5422,1608395.0,SCH
815,SCH_10_pos_62,alpha-Tomatine,1036.5613,6931903.0,SCH
816,SCH_10_pos_62,Tomatidine,416.3531,0.0,SCH
817,SCH_10_pos_62,Hydroxytomatine_range,1050.55,1988513.0,SCH
818,SCH_10_pos_62,Acetoxytomatine_II_rt4p4,1092.5608,206261.0,SCH
819,SCH_10_pos_62,Acetoxytomatine_II_rt5p3,1092.5608,11241095.0,SCH
820,SCH_10_pos_62,Acetoxytomatine_II_rt5p4,1092.5608,1803665.0,SCH
821,SCH_10_pos_62,EsculeosideB_rt2p2,1228.5957,0.0,SCH
822,SCH_10_pos_62,EsculeosideB_rt2p3,1228.5957,0.0,SCH
823,SCH_10_pos_62,LycoEscu_rt3p3,1270.6076,0.0,SCH
824,SCH_10_pos_62,LycoEscu_rt2p4,1270.6076,0.0,SCH
825,SCM_1_pos_112,Dehydrotomatine,1034.5422,1368643.0,SCM
826,SCM_1_pos_112,alpha-Tomatine,1036.5613,5108072.0,SCM
827,SCM_1_pos_112,Tomatidine,416.3531,4115.0,SCM
828,SCM_1_pos_112,Hydroxytomatine_range,1050.55,66463.0,SCM
829,SCM_1_pos_112,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCM
830,SCM_1_pos_112,Acetoxytomatine_II_rt5p3,1092.5608,50847.0,SCM
831,SCM_1_pos_112,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SCM
832,SCM_1_pos_112,EsculeosideB_rt2p2,1228.5957,0.0,SCM
833,SCM_1_pos_112,EsculeosideB_rt2p3,1228.5957,0.0,SCM
834,SCM_1_pos_112,LycoEscu_rt3p3,1270.6076,0.0,SCM
835,SCM_1_pos_112,LycoEscu_rt2p4,1270.6076,0.0,SCM
836,SCM_2_pos_56,Dehydrotomatine,1034.5422,327040.0,SCM
837,SCM_2_pos_56,alpha-Tomatine,1036.5613,5189771.0,SCM
838,SCM_2_pos_56,Tomatidine,416.3531,0.0,SCM
839,SCM_2_pos_56,Hydroxytomatine_range,1050.55,1170595.0,SCM
840,SCM_2_pos_56,Acetoxytomatine_II_rt4p4,1092.5608,112179.0,SCM
841,SCM_2_pos_56,Acetoxytomatine_II_rt5p3,1092.5608,8247098.0,SCM
842,SCM_2_pos_56,Acetoxytomatine_II_rt5p4,1092.5608,1125653.0,SCM
843,SCM_2_pos_56,EsculeosideB_rt2p2,1228.5957,1409.0,SCM
844,SCM_2_pos_56,EsculeosideB_rt2p3,1228.5957,0.0,SCM
845,SCM_2_pos_56,LycoEscu_rt3p3,1270.6076,0.0,SCM
846,SCM_2_pos_56,LycoEscu_rt2p4,1270.6076,0.0,SCM
847,SCM_3_pos_183,Dehydrotomatine,1034.5422,289020.0,SCM
848,SCM_3_pos_183,alpha-Tomatine,1036.5613,4062490.0,SCM
849,SCM_3_pos_183,Tomatidine,416.3531,770170.0,SCM
850,SCM_3_pos_183,Hydroxytomatine_range,1050.55,1070228.0,SCM
851,SCM_3_pos_183,Acetoxytomatine_II_rt4p4,1092.5608,155680.0,SCM
852,SCM_3_pos_183,Acetoxytomatine_II_rt5p3,1092.5608,11106633.0,SCM
853,SCM_3_pos_183,Acetoxytomatine_II_rt5p4,1092.5608,1148549.0,SCM
854,SCM_3_pos_183,EsculeosideB_rt2p2,1228.5957,0.0,SCM
855,SCM_3_pos_183,EsculeosideB_rt2p3,1228.5957,0.0,SCM
856,SCM_3_pos_183,LycoEscu_rt3p3,1270.6076,0.0,SCM
857,SCM_3_pos_183,LycoEscu_rt2p4,1270.6076,0.0,SCM
858,SCM_4_pos_144,Dehydrotomatine,1034.5422,381425.0,SCM
859,SCM_4_pos_144,alpha-Tomatine,1036.5613,5627456.0,SCM
860,SCM_4_pos_144,Tomatidine,416.3531,773932.0,SCM
861,SCM_4_pos_144,Hydroxytomatine_range,1050.55,1024063.0,SCM
862,SCM_4_pos_144,Acetoxytomatine_II_rt4p4,1092.5608,94704.0,SCM
863,SCM_4_pos_144,Acetoxytomatine_II_rt5p3,1092.5608,7421262.0,SCM
864,SCM_4_pos_144,Acetoxytomatine_II_rt5p4,1092.5608,924536.0,SCM
865,SCM_4_pos_144,EsculeosideB_rt2p2,1228.5957,1006.0,SCM
866,SCM_4_pos_144,EsculeosideB_rt2p3,1228.5957,0.0,SCM
867,SCM_4_pos_144,LycoEscu_rt3p3,1270.6076,0.0,SCM
868,SCM_4_pos_144,LycoEscu_rt2p4,1270.6076,0.0,SCM
869,SCM_5_pos_52,Dehydrotomatine,1034.5422,283123.0,SCM
870,SCM_5_pos_52,alpha-Tomatine,1036.5613,4450861.0,SCM
871,SCM_5_pos_52,Tomatidine,416.3531,0.0,SCM
872,SCM_5_pos_52,Hydroxytomatine_range,1050.55,1279240.0,SCM
873,SCM_5_pos_52,Acetoxytomatine_II_rt4p4,1092.5608,162144.0,SCM
874,SCM_5_pos_52,Acetoxytomatine_II_rt5p3,1092.5608,11602965.0,SCM
875,SCM_5_pos_52,Acetoxytomatine_II_rt5p4,1092.5608,1459214.0,SCM
876,SCM_5_pos_52,EsculeosideB_rt2p2,1228.5957,0.0,SCM
877,SCM_5_pos_52,EsculeosideB_rt2p3,1228.5957,0.0,SCM
878,SCM_5_pos_52,LycoEscu_rt3p3,1270.6076,0.0,SCM
879,SCM_5_pos_52,LycoEscu_rt2p4,1270.6076,0.0,SCM
880,SCM_6_pos_178,Dehydrotomatine,1034.5422,294736.0,SCM
881,SCM_6_pos_178,alpha-Tomatine,1036.5613,4242208.0,SCM
882,SCM_6_pos_178,Tomatidine,416.3531,741266.0,SCM
883,SCM_6_pos_178,Hydroxytomatine_range,1050.55,1029420.0,SCM
884,SCM_6_pos_178,Acetoxytomatine_II_rt4p4,1092.5608,148049.0,SCM
885,SCM_6_pos_178,Acetoxytomatine_II_rt5p3,1092.5608,10551597.0,SCM
886,SCM_6_pos_178,Acetoxytomatine_II_rt5p4,1092.5608,1111904.0,SCM
887,SCM_6_pos_178,EsculeosideB_rt2p2,1228.5957,0.0,SCM
888,SCM_6_pos_178,EsculeosideB_rt2p3,1228.5957,0.0,SCM
889,SCM_6_pos_178,LycoEscu_rt3p3,1270.6076,0.0,SCM
890,SCM_6_pos_178,LycoEscu_rt2p4,1270.6076,0.0,SCM
891,SCM_7_pos_33,Dehydrotomatine,1034.5422,223513.0,SCM
892,SCM_7_pos_33,alpha-Tomatine,1036.5613,3934861.0,SCM
893,SCM_7_pos_33,Tomatidine,416.3531,0.0,SCM
894,SCM_7_pos_33,Hydroxytomatine_range,1050.55,865312.0,SCM
895,SCM_7_pos_33,Acetoxytomatine_II_rt4p4,1092.5608,87647.0,SCM
896,SCM_7_pos_33,Acetoxytomatine_II_rt5p3,1092.5608,10546351.0,SCM
897,SCM_7_pos_33,Acetoxytomatine_II_rt5p4,1092.5608,1185375.0,SCM
898,SCM_7_pos_33,EsculeosideB_rt2p2,1228.5957,0.0,SCM
899,SCM_7_pos_33,EsculeosideB_rt2p3,1228.5957,0.0,SCM
900,SCM_7_pos_33,LycoEscu_rt3p3,1270.6076,0.0,SCM
901,SCM_7_pos_33,LycoEscu_rt2p4,1270.6076,0.0,SCM
902,SCM_8_pos_201,Dehydrotomatine,1034.5422,564364.0,SCM
903,SCM_8_pos_201,alpha-Tomatine,1036.5613,6775574.0,SCM
904,SCM_8_pos_201,Tomatidine,416.3531,793722.0,SCM
905,SCM_8_pos_201,Hydroxytomatine_range,1050.55,1908203.0,SCM
906,SCM_8_pos_201,Acetoxytomatine_II_rt4p4,1092.5608,200785.0,SCM
907,SCM_8_pos_201,Acetoxytomatine_II_rt5p3,1092.5608,9189698.0,SCM
908,SCM_8_pos_201,Acetoxytomatine_II_rt5p4,1092.5608,1293399.0,SCM
909,SCM_8_pos_201,EsculeosideB_rt2p2,1228.5957,1111.0,SCM
910,SCM_8_pos_201,EsculeosideB_rt2p3,1228.5957,0.0,SCM
911,SCM_8_pos_201,LycoEscu_rt3p3,1270.6076,0.0,SCM
912,SCM_8_pos_201,LycoEscu_rt2p4,1270.6076,0.0,SCM
913,SCM_9_pos_92,Dehydrotomatine,1034.5422,568425.0,SCM
914,SCM_9_pos_92,alpha-Tomatine,1036.5613,5319261.0,SCM
915,SCM_9_pos_92,Tomatidine,416.3531,0.0,SCM
916,SCM_9_pos_92,Hydroxytomatine_range,1050.55,10483221.0,SCM
917,SCM_9_pos_92,Acetoxytomatine_II_rt4p4,1092.5608,84947.0,SCM
918,SCM_9_pos_92,Acetoxytomatine_II_rt5p3,1092.5608,6031281.0,SCM
919,SCM_9_pos_92,Acetoxytomatine_II_rt5p4,1092.5608,717367.0,SCM
920,SCM_9_pos_92,EsculeosideB_rt2p2,1228.5957,0.0,SCM
921,SCM_9_pos_92,EsculeosideB_rt2p3,1228.5957,0.0,SCM
922,SCM_9_pos_92,LycoEscu_rt3p3,1270.6076,0.0,SCM
923,SCM_9_pos_92,LycoEscu_rt2p4,1270.6076,0.0,SCM
924,SCM_10_pos_101,Dehydrotomatine,1034.5422,2022124.0,SCM
925,SCM_10_pos_101,alpha-Tomatine,1036.5613,10029915.0,SCM
926,SCM_10_pos_101,Tomatidine,416.3531,8750.0,SCM
927,SCM_10_pos_101,Hydroxytomatine_range,1050.55,5498870.0,SCM
928,SCM_10_pos_101,Acetoxytomatine_II_rt4p4,1092.5608,647355.0,SCM
929,SCM_10_pos_101,Acetoxytomatine_II_rt5p3,1092.5608,16237887.0,SCM
930,SCM_10_pos_101,Acetoxytomatine_II_rt5p4,1092.5608,2396170.0,SCM
931,SCM_10_pos_101,EsculeosideB_rt2p2,1228.5957,0.0,SCM
932,SCM_10_pos_101,EsculeosideB_rt2p3,1228.5957,0.0,SCM
933,SCM_10_pos_101,LycoEscu_rt3p3,1270.6076,0.0,SCM
934,SCM_10_pos_101,LycoEscu_rt2p4,1270.6076,0.0,SCM
935,SCR_1_pos_63,Dehydrotomatine,1034.5422,366056.0,SCR
936,SCR_1_pos_63,alpha-Tomatine,1036.5613,4173741.0,SCR
937,SCR_1_pos_63,Tomatidine,416.3531,0.0,SCR
938,SCR_1_pos_63,Hydroxytomatine_range,1050.55,2038280.0,SCR
939,SCR_1_pos_63,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCR
940,SCR_1_pos_63,Acetoxytomatine_II_rt5p3,1092.5608,2967406.0,SCR
941,SCR_1_pos_63,Acetoxytomatine_II_rt5p4,1092.5608,290999.0,SCR
942,SCR_1_pos_63,EsculeosideB_rt2p2,1228.5957,1470.0,SCR
943,SCR_1_pos_63,EsculeosideB_rt2p3,1228.5957,0.0,SCR
944,SCR_1_pos_63,LycoEscu_rt3p3,1270.6076,0.0,SCR
945,SCR_1_pos_63,LycoEscu_rt2p4,1270.6076,0.0,SCR
946,SCR_2_pos_118,Dehydrotomatine,1034.5422,1710945.0,SCR
947,SCR_2_pos_118,alpha-Tomatine,1036.5613,7066619.0,SCR
948,SCR_2_pos_118,Tomatidine,416.3531,0.0,SCR
949,SCR_2_pos_118,Hydroxytomatine_range,1050.55,50683.0,SCR
950,SCR_2_pos_118,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCR
951,SCR_2_pos_118,Acetoxytomatine_II_rt5p3,1092.5608,230005.0,SCR
952,SCR_2_pos_118,Acetoxytomatine_II_rt5p4,1092.5608,4108.0,SCR
953,SCR_2_pos_118,EsculeosideB_rt2p2,1228.5957,0.0,SCR
954,SCR_2_pos_118,EsculeosideB_rt2p3,1228.5957,0.0,SCR
955,SCR_2_pos_118,LycoEscu_rt3p3,1270.6076,0.0,SCR
956,SCR_2_pos_118,LycoEscu_rt2p4,1270.6076,0.0,SCR
957,SCR_3_pos_194,Dehydrotomatine,1034.5422,498931.0,SCR
958,SCR_3_pos_194,alpha-Tomatine,1036.5613,4347532.0,SCR
959,SCR_3_pos_194,Tomatidine,416.3531,822865.0,SCR
960,SCR_3_pos_194,Hydroxytomatine_range,1050.55,3309482.0,SCR
961,SCR_3_pos_194,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCR
962,SCR_3_pos_194,Acetoxytomatine_II_rt5p3,1092.5608,3655822.0,SCR
963,SCR_3_pos_194,Acetoxytomatine_II_rt5p4,1092.5608,533167.0,SCR
964,SCR_3_pos_194,EsculeosideB_rt2p2,1228.5957,1218.0,SCR
965,SCR_3_pos_194,EsculeosideB_rt2p3,1228.5957,0.0,SCR
966,SCR_3_pos_194,LycoEscu_rt3p3,1270.6076,0.0,SCR
967,SCR_3_pos_194,LycoEscu_rt2p4,1270.6076,0.0,SCR
968,SCR_4_pos_116,Dehydrotomatine,1034.5422,3134245.0,SCR
969,SCR_4_pos_116,alpha-Tomatine,1036.5613,9164898.0,SCR
970,SCR_4_pos_116,Tomatidine,416.3531,4015.0,SCR
971,SCR_4_pos_116,Hydroxytomatine_range,1050.55,732779.0,SCR
972,SCR_4_pos_116,Acetoxytomatine_II_rt4p4,1092.5608,40678.0,SCR
973,SCR_4_pos_116,Acetoxytomatine_II_rt5p3,1092.5608,2564968.0,SCR
974,SCR_4_pos_116,Acetoxytomatine_II_rt5p4,1092.5608,321642.0,SCR
975,SCR_4_pos_116,EsculeosideB_rt2p2,1228.5957,0.0,SCR
976,SCR_4_pos_116,EsculeosideB_rt2p3,1228.5957,0.0,SCR
977,SCR_4_pos_116,LycoEscu_rt3p3,1270.6076,0.0,SCR
978,SCR_4_pos_116,LycoEscu_rt2p4,1270.6076,0.0,SCR
979,SCR_5_pos_81,Dehydrotomatine,1034.5422,0.0,SCR
980,SCR_5_pos_81,alpha-Tomatine,1036.5613,4471.0,SCR
981,SCR_5_pos_81,Tomatidine,416.3531,0.0,SCR
982,SCR_5_pos_81,Hydroxytomatine_range,1050.55,0.0,SCR
983,SCR_5_pos_81,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCR
984,SCR_5_pos_81,Acetoxytomatine_II_rt5p3,1092.5608,96154.0,SCR
985,SCR_5_pos_81,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SCR
986,SCR_5_pos_81,EsculeosideB_rt2p2,1228.5957,0.0,SCR
987,SCR_5_pos_81,EsculeosideB_rt2p3,1228.5957,0.0,SCR
988,SCR_5_pos_81,LycoEscu_rt3p3,1270.6076,0.0,SCR
989,SCR_5_pos_81,LycoEscu_rt2p4,1270.6076,0.0,SCR
990,SCR_6_pos_74,Dehydrotomatine,1034.5422,133037.0,SCR
991,SCR_6_pos_74,alpha-Tomatine,1036.5613,80974.0,SCR
992,SCR_6_pos_74,Tomatidine,416.3531,0.0,SCR
993,SCR_6_pos_74,Hydroxytomatine_range,1050.55,0.0,SCR
994,SCR_6_pos_74,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCR
995,SCR_6_pos_74,Acetoxytomatine_II_rt5p3,1092.5608,177421.0,SCR
996,SCR_6_pos_74,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SCR
997,SCR_6_pos_74,EsculeosideB_rt2p2,1228.5957,0.0,SCR
998,SCR_6_pos_74,EsculeosideB_rt2p3,1228.5957,0.0,SCR
999,SCR_6_pos_74,LycoEscu_rt3p3,1270.6076,0.0,SCR
1000,SCR_6_pos_74,LycoEscu_rt2p4,1270.6076,0.0,SCR
1001,SCR_7_pos_57,Dehydrotomatine,1034.5422,343845.0,SCR
1002,SCR_7_pos_57,alpha-Tomatine,1036.5613,3700560.0,SCR
1003,SCR_7_pos_57,Tomatidine,416.3531,0.0,SCR
1004,SCR_7_pos_57,Hydroxytomatine_range,1050.55,3503113.0,SCR
1005,SCR_7_pos_57,Acetoxytomatine_II_rt4p4,1092.5608,11911.0,SCR
1006,SCR_7_pos_57,Acetoxytomatine_II_rt5p3,1092.5608,5457031.0,SCR
1007,SCR_7_pos_57,Acetoxytomatine_II_rt5p4,1092.5608,622636.0,SCR
1008,SCR_7_pos_57,EsculeosideB_rt2p2,1228.5957,6704.0,SCR
1009,SCR_7_pos_57,EsculeosideB_rt2p3,1228.5957,0.0,SCR
1010,SCR_7_pos_57,LycoEscu_rt3p3,1270.6076,0.0,SCR
1011,SCR_7_pos_57,LycoEscu_rt2p4,1270.6076,0.0,SCR
1012,SCR_8_pos_96,Dehydrotomatine,1034.5422,555354.0,SCR
1013,SCR_8_pos_96,alpha-Tomatine,1036.5613,5248873.0,SCR
1014,SCR_8_pos_96,Tomatidine,416.3531,0.0,SCR
1015,SCR_8_pos_96,Hydroxytomatine_range,1050.55,20039940.0,SCR
1016,SCR_8_pos_96,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCR
1017,SCR_8_pos_96,Acetoxytomatine_II_rt5p3,1092.5608,59416.0,SCR
1018,SCR_8_pos_96,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SCR
1019,SCR_8_pos_96,EsculeosideB_rt2p2,1228.5957,0.0,SCR
1020,SCR_8_pos_96,EsculeosideB_rt2p3,1228.5957,0.0,SCR
1021,SCR_8_pos_96,LycoEscu_rt3p3,1270.6076,0.0,SCR
1022,SCR_8_pos_96,LycoEscu_rt2p4,1270.6076,0.0,SCR
1023,SCR_9_pos_115,Dehydrotomatine,1034.5422,1207421.0,SCR
1024,SCR_9_pos_115,alpha-Tomatine,1036.5613,5257594.0,SCR
1025,SCR_9_pos_115,Tomatidine,416.3531,0.0,SCR
1026,SCR_9_pos_115,Hydroxytomatine_range,1050.55,20937.0,SCR
1027,SCR_9_pos_115,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCR
1028,SCR_9_pos_115,Acetoxytomatine_II_rt5p3,1092.5608,68997.0,SCR
1029,SCR_9_pos_115,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SCR
1030,SCR_9_pos_115,EsculeosideB_rt2p2,1228.5957,0.0,SCR
1031,SCR_9_pos_115,EsculeosideB_rt2p3,1228.5957,0.0,SCR
1032,SCR_9_pos_115,LycoEscu_rt3p3,1270.6076,0.0,SCR
1033,SCR_9_pos_115,LycoEscu_rt2p4,1270.6076,0.0,SCR
1034,SCR_10_pos_13,Dehydrotomatine,1034.5422,263051.0,SCR
1035,SCR_10_pos_13,alpha-Tomatine,1036.5613,3667548.0,SCR
1036,SCR_10_pos_13,Tomatidine,416.3531,0.0,SCR
1037,SCR_10_pos_13,Hydroxytomatine_range,1050.55,1321882.0,SCR
